scientific name,Chinese name,first flowering month,last flowering month,first fruiting month,last fruiting name,family name,genus name,woodiness
Rhododendron championiae,´ÌÃ«¶Å¾é,4,5,7,11,Ericaceae,Rhododendron,WD
Rhododendron chrysocalyx,½ğİà¶Å¾é,3,5,6,10,Ericaceae,Rhododendron,WD
Rhododendron chunii,ÁúÉ½¶Å¾é,4,5,10,12,Ericaceae,Rhododendron,WD
Rhododendron cretaceum,°×Ö¦¶Å¾é,4,4,NA,NA,Ericaceae,Rhododendron,WD
Rhododendron datiandingense,´óÌï¶¥¶Å¾é,6,6,10,10,Ericaceae,Rhododendron,WD
Rhododendron discolor,À®°È¶Å¾é,6,7,9,10,Ericaceae,Rhododendron,WD
Rhododendron eudoxum,»ªÀö¶Å¾é,6,6,10,11,Ericaceae,Rhododendron,WD
Rhododendron faithiae,´óÔÆ½õ¶Å¾é,7,8,11,11,Ericaceae,Rhododendron,WD
Rhododendron farrerae,¶¡Ïã¶Å¾é,5,6,7,8,Ericaceae,Rhododendron,WD
Rhododendron florulentum,ÁúÑÒ¶Å¾é,5,5,NA,NA,Ericaceae,Rhododendron,WD
Rhododendron fortunei,ÔÆ½õ¶Å¾é,4,5,8,10,Ericaceae,Rhododendron,WD
Rhododendron fuchsiifolium,¹ó¶¨¶Å¾é,5,7,8,9,Ericaceae,Rhododendron,WD
Rhododendron hainanense,º£ÄÏ¶Å¾é,NA,NA,5,8,Ericaceae,Rhododendron,WD
Rhododendron haofui,¹âÖ¦¶Å¾é,5,5,10,10,Ericaceae,Rhododendron,WD
Rhododendron henryi,Íäİô¶Å¾é,3,4,7,12,Ericaceae,Rhododendron,WD
Rhododendron henryi var. dunnii,Íº·¿Íäİô¶Å¾é,NA,NA,NA,NA,Ericaceae,Rhododendron,WD
Rhododendron hongkongense,°×ÂíÒø»¨,4,4,10,10,Ericaceae,Rhododendron,WD
Rhododendron hunanense,ºşÄÏ¶Å¾é,5,5,7,11,Ericaceae,Rhododendron,WD
Rhododendron hypoblematosum,±³ÈŞ¶Å¾é,5,6,9,10,Ericaceae,Rhododendron,WD
Rhododendron kwangsiense,¹ãÎ÷¶Å¾é,5,6,7,11,Ericaceae,Rhododendron,WD
Rhododendron kwangsiense var. obovatifolium,¶ÛÔ²¶Å¾é,NA,NA,NA,NA,Ericaceae,Rhododendron,WD
Rhododendron kwangtungense,¹ã¶«¶Å¾é,5,5,10,10,Ericaceae,Rhododendron,WD
Rhododendron latoucheae,Î÷Ê©»¨,3,5,7,10,Ericaceae,Rhododendron,WD
Rhododendron levinei,ÄÏÁë¶Å¾é,3,4,9,10,Ericaceae,Rhododendron,WD
Rhododendron liliiflorum,°ÙºÏ»¨¶Å¾é,NA,NA,NA,NA,Ericaceae,Rhododendron,WD
Rhododendron litchiifolium,ÀóÒ¶¶Å¾é,5,5,NA,NA,Ericaceae,Rhododendron,WD
Rhododendron mariae,ÁëÄÏ¶Å¾é,3,6,7,11,Ericaceae,Rhododendron,WD
Rhododendron mariesii,ÂúÉ½ºì,4,5,6,11,Ericaceae,Rhododendron,WD
Rhododendron meridionale,ÄÏ±ß¶Å¾é,3,4,10,11,Ericaceae,Rhododendron,WD
Rhododendron meridionale var. minus,ÏÁÒ¶ÄÏ±ß¶Å¾é,NA,NA,6,6,Ericaceae,Rhododendron,WD
Rhododendron meridionale var. setistylum,²ÚÖù¶Å¾é,3,4,7,8,Ericaceae,Rhododendron,WD
Rhododendron microphyton,ÁÁÃ«¶Å¾é,3,6,7,12,Ericaceae,Rhododendron,WD
Rhododendron minutiflorum,Ğ¡»¨¶Å¾é,4,5,6,8,Ericaceae,Rhododendron,WD
Rhododendron mitriforme,Í·½íÂíÒø»¨,4,5,9,10,Ericaceae,Rhododendron,WD
Rhododendron molle,ÑòõÜõî,3,5,7,8,Ericaceae,Rhododendron,WD
Rhododendron moulmainense,Ã«ÃŞ¶Å¾é,4,5,7,12,Ericaceae,Rhododendron,WD
Rhododendron mucronatum,°×»¨¶Å¾é,2,3,8,9,Ericaceae,Rhododendron,WD
Rhododendron myrsinifolium,Ìú×ĞÒ¶¶Å¾é,4,5,7,8,Ericaceae,Rhododendron,WD
Rhododendron naamkwanense,ÄÏÀ¥¶Å¾é,4,5,10,11,Ericaceae,Rhododendron,WD
Rhododendron naamkwanense var. cryptonerve,×ÏŞ±´º,NA,NA,NA,NA,Ericaceae,Rhododendron,WD
Rhododendron nanpingense,ÄÏÆ½¶Å¾é,3,4,NA,NA,Ericaceae,Rhododendron,WD
Rhododendron ovatum,ÂíÒø»¨,4,5,7,10,Ericaceae,Rhododendron,WD
Rhododendron polyraphidoideum,Ç§ÕëÒ¶¶Å¾é,4,4,NA,NA,Ericaceae,Rhododendron,WD
Rhododendron polyraphidoideum var. montanum,ÁëÉÏ¶Å¾é,8,8,10,11,Ericaceae,Rhododendron,WD
Rhododendron pulchrum,½õĞå¶Å¾é,2,4,9,10,Ericaceae,Rhododendron,WD
Rhododendron rhuyuenense,ÈéÔ´¶Å¾é,5,6,10,12,Ericaceae,Rhododendron,WD
Rhododendron rupicola,¶àÉ«¶Å¾é,5,7,7,9,Ericaceae,Rhododendron,WD
Rhododendron rupivalleculatum,ÑÒ¹È¶Å¾é,7,9,11,1,Ericaceae,Rhododendron,WD
Rhododendron seniavinii,Ã«¹û¶Å¾é,4,5,8,11,Ericaceae,Rhododendron,WD
Rhododendron simiarum,ºïÍ·¶Å¾é,4,5,7,9,Ericaceae,Rhododendron,WD
Rhododendron simiarum var. versicolor,±äÉ«¶Å¾é,4,4,NA,NA,Ericaceae,Rhododendron,WD
Rhododendron simsii,¶Å¾é,4,5,6,8,Ericaceae,Rhododendron,WD
Rhododendron stamineum,³¤Èï¶Å¾é,4,5,7,10,Ericaceae,Rhododendron,WD
Rhododendron subcerinum,À¯»Æ¶Å¾é,10,10,NA,NA,Ericaceae,Rhododendron,WD
Rhododendron subenerve,¹àÑô¶Å¾é,NA,NA,9,10,Ericaceae,Rhododendron,WD
Rhododendron subestipitatum,µ¥»¨ÎŞ±ú¶Å¾é,3,3,NA,NA,Ericaceae,Rhododendron,WD
Rhododendron subflumineum,½§ÉÏ¶Å¾é,5,5,NA,NA,Ericaceae,Rhododendron,WD
Rhododendron taipaoense,´óÆÒ¶Å¾é,6,6,8,9,Ericaceae,Rhododendron,WD
Rhododendron tenuilaminare,±¡Æ¬¶Å¾é,NA,NA,NA,NA,Ericaceae,Rhododendron,WD
Rhododendron tiantangense,ÌìÌÃ¶Å¾é,NA,NA,NA,NA,Ericaceae,Rhododendron,WD
Rhododendron tingwuense,¶¦ºş¶Å¾é,3,3,7,8,Ericaceae,Rhododendron,WD
Rhododendron tsoi,Á½¹ã¶Å¾é,4,4,9,10,Ericaceae,Rhododendron,WD
Rhododendron westlandii,¿­Àï¶Å¾é,4,5,9,12,Ericaceae,Rhododendron,WD
Rhodoleia championii,ºì»¨ºÉ,3,4,NA,NA,Hamamelidaceae,Rhodoleia,WD
Rhodoleia parvipetala,Ğ¡»¨ºì»¨ºÉ,4,4,NA,NA,Hamamelidaceae,Rhodoleia,WD
Rhodoleia stenopetala,Õ­°êºì»¨ºÉ,4,5,NA,NA,Hamamelidaceae,Rhodoleia,WD
Rhodomyrtus tomentosa,ÌÒ½ğÄï,4,5,NA,NA,Myrtaceae,Rhodomyrtus,WD
Rhomboda abbreviata,Ğ¡Æ¬ÁâÀ¼,8,9,NA,NA,Orchidaceae,NA,NA
Rhopalephora scaberrima,¹³Ã«×Ó²İ,6,11,6,11,Commelinaceae,Rhopalephora,CB
Rhus chinensis,ÑÎ·ôÄ¾,8,9,10,10,Anacardiaceae,Rhus,WD
Rhus chinensis var. roxburghii,±õÑÎ·ôÄ¾,8,9,10,12,Anacardiaceae,Rhus,WD
Rhus hypoleuca,°×±³ôïÑî,8,8,9,10,Anacardiaceae,Rhus,WD
Rhynchoglossum obliquum,¼âÉàÜÄÌ¦,7,10,NA,NA,Gesneriaceae,Rhynchoglossum,CB
Rhynchosia chinensis,ÖĞ»ªÂ¹Ş½,6,11,9,9,Fabaceae,Rhynchosia,CB
Rhynchosia dielsii,ÁâÒ¶Â¹Ş½,6,7,8,11,Fabaceae,Rhynchosia,CB
Rhynchosia volubilis,Â¹Ş½,5,8,9,12,Fabaceae,Rhynchosia,CB
Rhynchospermum verticillatum,Çï·Ö²İ,8,11,8,11,Asteraceae,Rhynchospermum,CB
Rhynchospora chinensis,»ª´Ì×Óİ¸,5,10,5,10,Cyperaceae,Rhynchospora,CB
Rhynchospora corymbosa,É¡·¿´Ì×Óİ¸,3,12,3,12,Cyperaceae,Rhynchospora,CB
Rhynchospora faberi,Ï¸Ò¶´Ì×Óİ¸,8,10,8,10,Cyperaceae,Rhynchospora,CB
Rhynchospora gracillima,ÈáÈõ´Ì×Óİ¸,9,10,9,10,Cyperaceae,Rhynchospora,CB
Rhynchospora malasica,ÈÕ±¾´Ì×Óİ¸,9,10,9,10,Cyperaceae,Rhynchospora,CB
Rhynchospora rubra,´Ì×Óİ¸,5,11,5,11,Cyperaceae,Rhynchospora,CB
Rhynchospora rugosa,,6,10,6,10,Cyperaceae,NA,NA
Rhynchospora rugosa subsp. brownii,°×à¹´Ì×Óİ¸,6,10,6,10,Cyperaceae,Rhynchospora,CB
Rhynchotechum discolor,ÒìÉ«ÏßÖùÜÄÌ¦,3,9,7,3,Gesneriaceae,Rhynchotechum,WD
Rhynchotechum ellipticum,ÏßÖùÜÄÌ¦,5,10,7,3,Gesneriaceae,Rhynchotechum,WD
Rhynchotechum formosanum,¹ÚİàÏßÖùÜÄÌ¦,7,7,NA,NA,Gesneriaceae,Rhynchotechum,WD
Robiquetia succisa,¼ÄÊ÷À¼,6,9,7,11,Orchidaceae,Robiquetia,CB
Rorippa globosa,·ç»¨²Ë,4,6,7,9,Brassicaceae,Rorippa,CB
Rorippa indica,ÊG²Ë,4,6,6,8,Brassicaceae,Rorippa,CB
Rosa chinensis,ÔÂ¼¾»¨,4,9,6,11,Rosaceae,Rosa,WD
Rosa cymosa,Ğ¡¹ûÇ¾Ş±,4,6,6,12,Rosaceae,Rosa,WD
Rosa cymosa var. puberula,Ã«Ò¶É½Ä¾Ïã,NA,NA,NA,NA,Rosaceae,Rosa,WD
Rosa henryi,ÈíÌõÆßÇ¾Ş±,3,8,6,11,Rosaceae,Rosa,WD
Rosa kwangtungensis,¹ã¶«Ç¾Ş±,3,5,6,9,Rosaceae,Rosa,WD
Rosa kwangtungensis var. mollis,Ã«Ò¶¹ã¶«Ç¾Ş±,NA,NA,NA,NA,Rosaceae,Rosa,WD
Rosa kwangtungensis var. plena,ÖØ°ê¹ã¶«Ç¾Ş±,NA,NA,NA,NA,Rosaceae,Rosa,WD
Rosa laevigata,½ğÓ£×Ó,4,6,7,11,Rosaceae,Rosa,WD
Rosa luciae,¹âÒ¶Ç¾Ş±,4,7,10,11,Rosaceae,Rosa,WD
Rosa lucidissima,ÁÁÒ¶ÔÂ¼¾,4,6,5,8,Rosaceae,Rosa,WD
Rosa multiflora var. carnea,Æßæ¢ÃÃ,NA,NA,NA,NA,Rosaceae,Rosa,WD
Rosa multiflora var. cathayensis,·ÛÍÅÇ¾Ş±,NA,NA,NA,NA,Rosaceae,Rosa,WD
Rosa rubus,Ğü¹³×ÓÇ¾Ş±,4,6,6,12,Rosaceae,Rosa,WD
Rotala densiflora,ÃÜ»¨½Ú½Ú²Ë,11,3,11,3,Lythraceae,Rotala,CB
Rotala rosea,ÎåÈï½Ú½Ú²Ë,NA,NA,NA,NA,Lythraceae,Rotala,CB
Rotala rotundifolia,Ô²Ò¶½Ú½Ú²Ë,11,4,12,6,Lythraceae,Rotala,CB
Rotala wallichii,ÍßÊÏ½Ú½Ú²Ë,9,12,9,12,Lythraceae,Rotala,CB
Rothia indica,ÂäµØ¶¹,3,6,3,6,Fabaceae,NA,NA
Rottboellia cochinchinensis,Í²ÖáÃ©,7,10,7,10,Poaceae,Rottboellia,CB
Rourea caudata,³¤Î²ºìÒ¶ÌÙ,NA,NA,NA,NA,Connaraceae,Rourea,WD
Rourea microphylla,Ğ¡Ò¶ºìÒ¶ÌÙ,3,9,5,3,Connaraceae,Rourea,WD
Rourea minor,ºìÒ¶ÌÙ,4,10,5,3,Connaraceae,Rourea,WD
Rubia alata,½ğ½£²İ,6,9,9,12,Rubiaceae,Rubia,CB
Rubia argyi,¶«ÄÏÜç²İ,6,9,8,10,Rubiaceae,Rubia,CB
Rubia cordifolia,Üç²İ,8,9,9,11,Rubiaceae,Rubia,CB
Rubia wallichiana,¶à»¨Üç²İ,8,10,8,12,Rubiaceae,Rubia,CB
Rubus adenophorus,ÏÙÃ«İ®,4,6,6,7,Rosaceae,Rubus,WD
Rubus alceifolius,´ÖÒ¶Ğü¹³×Ó,7,9,10,11,Rosaceae,Rubus,WD
Rubus amphidasys,ÖÜÃ«Ğü¹³×Ó,5,11,7,11,Rosaceae,Rubus,WD
Rubus buergeri,º®İ®,7,10,9,10,Rosaceae,Rubus,WD
Rubus chiliadenus,³¤Ğòİ®,5,7,NA,NA,Rosaceae,Rubus,WD
Rubus chingii var. suavissimus,Ìğ²è,NA,NA,NA,NA,Rosaceae,Rubus,WD
Rubus chroosepalus,Ã«İàİ®,5,6,7,8,Rosaceae,Rubus,WD
Rubus cochinchinensis,ÉßÅİ½î,3,5,7,8,Rosaceae,Rubus,WD
Rubus columellaris,Ğ¡ÖùĞü¹³×Ó,4,5,6,6,Rosaceae,Rubus,WD
Rubus columellaris var. villosus,ÈáÃ«Ğ¡ÖùĞü¹³×Ó,NA,NA,NA,NA,Rosaceae,Rubus,WD
Rubus corchorifolius,É½İ®,2,3,4,6,Rosaceae,Rubus,WD
Rubus coreanus,²åÌïÅİ,3,6,6,8,Rosaceae,Rubus,WD
Rubus crassifolius,ºñÒ¶Ğü¹³×Ó,6,7,8,8,Rosaceae,Rubus,WD
Rubus dunnii,ÃöÔÁĞü¹³×Ó,3,4,6,7,Rosaceae,Rubus,WD
Rubus eustephanos,´óºìÅİ,3,5,6,7,Rosaceae,Rubus,WD
Rubus formosensis,Ì¨ÍåĞü¹³×Ó,6,7,8,9,Rosaceae,Rubus,WD
Rubus grayanus,ÖĞÄÏĞü¹³×Ó,4,4,5,6,Rosaceae,Rubus,WD
Rubus gressittii,½­Î÷Ğü¹³×Ó,4,5,6,7,Rosaceae,Rubus,WD
Rubus hanceanus,»ªÄÏĞü¹³×Ó,3,5,6,7,Rosaceae,Rubus,WD
Rubus hastifolius,êªÒ¶Ğü¹³×Ó,3,5,4,6,Rosaceae,Rubus,WD
Rubus hirsutus,ÅîÌ{,4,4,5,6,Rosaceae,Rubus,WD
Rubus hunanensis,ºşÄÏĞü¹³×Ó,7,8,9,10,Rosaceae,Rubus,WD
Rubus ichangensis,ÒË²ıĞü¹³×Ó,7,8,10,10,Rosaceae,Rubus,WD
Rubus impressinervus,ÏİÂöĞü¹³×Ó,6,7,8,9,Rosaceae,Rubus,CB
Rubus innominatus,°×Ò¶İ®,5,6,7,8,Rosaceae,Rubus,WD
Rubus innominatus var. aralioides,ÃÛÏÙ°×Ò¶İ®,NA,NA,NA,NA,Rosaceae,Rubus,WD
Rubus innominatus var. kuntzeanus,ÎŞÏÙ°×Ò¶İ®,NA,NA,NA,NA,Rosaceae,Rubus,WD
Rubus irenaeus,»ÒÃ«Åİ,5,6,8,9,Rosaceae,Rubus,WD
Rubus jambosoides,ÆÑÌÒÒ¶Ğü¹³×Ó,2,3,4,5,Rosaceae,Rubus,WD
Rubus jianensis,³£ÂÌĞü¹³×Ó,5,6,7,8,Rosaceae,Rubus,WD
Rubus kwangsiensis,¹ãÎ÷Ğü¹³×Ó,4,5,NA,NA,Rosaceae,Rubus,WD
Rubus lambertianus,¸ßÁ»Åİ,7,10,9,11,Rosaceae,Rubus,WD
Rubus lasiotrichos,¶àÃ«Ğü¹³×Ó,7,8,9,10,Rosaceae,Rubus,WD
Rubus leucanthus,°×»¨Ğü¹³×Ó,4,5,6,7,Rosaceae,Rubus,WD
Rubus lobatus,ÎåÁÑĞü¹³×Ó,6,7,8,9,Rosaceae,Rubus,WD
Rubus lobophyllus,½ÇÁÑĞü¹³×Ó,6,7,8,8,Rosaceae,Rubus,WD
Rubus malifolius,ÕÆÒ¶Ğü¹³×Ó,4,6,6,8,Rosaceae,Rubus,WD
Rubus pacificus,Ì«Æ½İ®,6,7,8,9,Rosaceae,Rubus,WD
Rubus panduratus,ÇÙÒ¶Ğü¹³×Ó,6,7,7,8,Rosaceae,Rubus,WD
Rubus panduratus var. etomentosus,ÍÑÃ«ÇÙÒ¶Ğü¹³×Ó,NA,NA,NA,NA,Rosaceae,Rubus,WD
Rubus parkeri,ÎÚÅİ×Ó,5,6,7,8,Rosaceae,Rubus,WD
Rubus parvifolius,Ã©İ®,5,6,7,8,Rosaceae,Rubus,WD
Rubus paucidentatus,ÉÙ³İĞü¹³×Ó,5,6,NA,NA,Rosaceae,Rubus,WD
Rubus pinnatisepalus,ÓğÒ¶Ğü¹³×Ó,6,7,9,10,Rosaceae,Rubus,WD
Rubus pirifolius,ÀæÒ¶Ğü¹³×Ó,4,7,8,10,Rosaceae,Rubus,WD
Rubus pluribracteatus,´óÎÚÅİ,4,6,8,9,Rosaceae,Rubus,WD
Rubus raopingensis,ÈÄÆ½Ğü¹³×Ó,4,5,7,8,Rosaceae,Rubus,WD
Rubus reflexus,ĞâÃ«İ®,6,7,8,9,Rosaceae,Rubus,WD
Rubus reflexus var. hui,Ç³ÁÑĞâÃ«İ®,4,7,6,9,Rosaceae,Rubus,WD
Rubus reflexus var. lanceolobus,ÉîÁÑĞü¹³×Ó,3,6,NA,NA,Rosaceae,Rubus,WD
Rubus reflexus var. orogenes,³¤Ò¶ĞâÃ«İ®,NA,NA,NA,NA,Rosaceae,Rubus,WD
Rubus rosifolius,¿ÕĞÄÅİ,3,5,6,7,Rosaceae,Rubus,WD
Rubus rufus,×ØºìĞü¹³×Ó,6,8,9,10,Rosaceae,Rubus,WD
Rubus sumatranus,ºìÏÙĞü¹³×Ó,4,6,7,8,Rosaceae,Rubus,WD
Rubus swinhoei,Ä¾İ®,5,6,7,8,Rosaceae,Rubus,WD
Rubus tephrodes,»Ò°×Ã«İ®,6,8,8,10,Rosaceae,Rubus,WD
Rubus tephrodes var. ampliflorus,ÎŞÏÙ»Ò°×Ã«İ®,6,8,8,10,Rosaceae,Rubus,WD
Rubus trianthus,Èı»¨Ğü¹³×Ó,4,5,5,6,Rosaceae,Rubus,WD
Rubus tsangii,¹â»¬Ğü¹³×Ó,4,5,6,7,Rosaceae,Rubus,WD
Rubus tsangorum,¶«ÄÏĞü¹³×Ó,5,7,8,9,Rosaceae,Rubus,WD
Rubus wangii,´ó°úĞü¹³×Ó,6,7,8,10,Rosaceae,Rubus,WD
Rubus wilsonii,ºş±±Ğü¹³×Ó,5,6,NA,NA,Rosaceae,Rubus,WD
Rubus xanthoneurus,»ÆÂöİ®,6,7,8,9,Rosaceae,Rubus,WD
Rumex crispus,ÖåÒ¶ËáÄ£,2,4,NA,NA,Polygonaceae,Rumex,CB
Rumex maritimus,´ÌËáÄ£,5,6,6,7,Polygonaceae,Rumex,CB
Rumex microcarpus,Ğ¡¹ûËáÄ£,3,4,5,7,Polygonaceae,Rumex,CB
Rumex trisetifer,³¤´ÌËáÄ£,5,6,6,7,Polygonaceae,Rumex,CB
Rungia chinensis,ÖĞ»ªº¢¶ù²İ,9,10,11,12,Acanthaceae,Rungia,CB
Rungia densiflora,ÃÜ»¨º¢¶ù²İ,9,10,11,12,Acanthaceae,Rungia,CB
Rungia pectinata,º¢¶ù²İ,3,5,NA,NA,Acanthaceae,Rungia,CB
Ruppia maritima,´¨ÂûÔå,4,6,4,6,Potamogetonaceae,Ruppia,CB
Sabia campanulata subsp. ritchieae,¶õÎ÷Çå·çÌÙ,NA,NA,NA,NA,Sabiaceae,Sabia,WD
Sabia coriacea,¸ïÒ¶Çå·çÌÙ,4,4,8,11,Sabiaceae,Sabia,WD
Sabia discolor,»Ò±³Çå·çÌÙ,3,4,5,8,Sabiaceae,Sabia,WD
Sabia emarginata,°¼İàÇå·çÌÙ,4,4,6,7,Sabiaceae,Sabia,WD
Sabia fasciculata,´Ø»¨Çå·çÌÙ,2,5,5,10,Sabiaceae,Sabia,WD
Sabia japonica,Çå·çÌÙ,2,3,4,7,Sabiaceae,Sabia,WD
Sabia japonica var. sinensis,ÖĞ»ªÇå·çÌÙ,NA,NA,NA,NA,Sabiaceae,Sabia,WD
Sabia limoniacea,ÄûÃÊÇå·çÌÙ,8,11,1,5,Sabiaceae,Sabia,WD
Sabia nervosa,³¤ÂöÇå·çÌÙ,5,5,8,9,Sabiaceae,Sabia,WD
Sabia swinhoei,¼âÒ¶Çå·çÌÙ,3,4,7,9,Sabiaceae,Sabia,WD
Saccharum arundinaceum,°ßÃ©,8,12,8,12,Poaceae,Saccharum,CB
Saccharum fallax,½ğÃ¨Î²,8,10,8,10,Poaceae,Saccharum,CB
Saccharum formosanum,Ì¨ÕáÃ©,8,11,8,11,Poaceae,Saccharum,CB
Saccharum narenga,ºÓ°ËÍõ,8,11,8,11,Poaceae,Saccharum,CB
Saccharum sinense,ÖñÕá,11,3,11,3,Poaceae,Saccharum,CB
Saccharum spontaneum,Ìğ¸ù×Ó²İ,7,8,7,8,Poaceae,Saccharum,CB
Sacciolepis indica,ÄÒÓ±²İ,7,11,7,11,Poaceae,Sacciolepis,CB
Sacciolepis myosuroides,ÊóÎ²ÄÒÓ±²İ,2,10,2,10,Poaceae,Sacciolepis,CB
Sageretia hamosa,¹³´ÌÈ¸Ã·ÌÙ,7,8,10,11,Rhamnaceae,Sageretia,WD
Sageretia henryi,¹£»¨È¸Ã·ÌÙ,7,11,3,6,Rhamnaceae,NA,NA
Sageretia lucida,ÁÁÒ¶È¸Ã·ÌÙ,4,7,11,12,Rhamnaceae,Sageretia,WD
Sageretia melliana,´ÌÌÙ×Ó,9,11,4,5,Rhamnaceae,Sageretia,WD
Sageretia rugosa,ÖåÒ¶È¸Ã·ÌÙ,10,11,4,4,Rhamnaceae,Sageretia,WD
Sageretia subcaudata,Î²Ò¶È¸Ã·ÌÙ,10,10,4,4,Rhamnaceae,Sageretia,WD
Sageretia thea,È¸Ã·ÌÙ,7,9,3,5,Rhamnaceae,Sageretia,WD
Sageretia thea var. tomentosa,Ã«Ò¶È¸Ã·ÌÙ,NA,NA,NA,NA,Rhamnaceae,Sageretia,WD
Sagittaria guayanensis,,NA,NA,NA,NA,Alismataceae,NA,NA
Sagittaria guayanensis subsp. lappula,¹Ú¹û²İ,5,9,7,11,Alismataceae,Sagittaria,CB
Sagittaria potamogetifolia,Ğ¡´È¹Ã,NA,NA,NA,NA,Alismataceae,Sagittaria,CB
Sagittaria trifolia subsp. leucopetala,»ªÏÄ´È¹Ã,NA,NA,NA,NA,Alismataceae,Sagittaria,CB
Sagittaria trifolia var. sinensis,´È¹Ã,NA,NA,NA,NA,Alismataceae,Sagittaria,CB
Salacia chinensis,Îå²ãÁú,12,1,3,4,Celastraceae,NA,NA
Salacia sessiliflora,ÎŞ±úÎå²ãÁú,5,6,10,11,Hippocrateaceae,Salacia,WD
Salix babylonica,´¹Áø,3,4,4,5,Salicaceae,Salix,WD
Salix dunnii,³¤¹£Áø,4,4,5,5,Salicaceae,Salix,WD
Salix mesnyi,ÔÁÁø,3,3,4,4,Salicaceae,Salix,WD
Salix rosthornii,ÄÏ´¨Áø,3,4,5,5,Salicaceae,Salix,WD
Salix tetrasperma,ËÄ×ÓÁø,9,10,11,12,Salicaceae,Salix,WD
Salomonia cantoniensis,³İ¹û²İ,6,10,6,10,Polygalaceae,Salomonia,CB
Salomonia ciliata,ÍÖÔ²Ò¶³İ¹û²İ,7,8,8,9,Polygalaceae,Salomonia,CB
Salvia adiantifolia,ÌúÏßÊóÎ²²İ,6,6,NA,NA,Lamiaceae,Salvia,CB
Salvia appendiculata,¸½Æ¬ÊóÎ²²İ,5,5,NA,NA,Lamiaceae,Salvia,CB
Salvia bowleyana,ÄÏµ¤²Î,3,7,6,9,Lamiaceae,Salvia,CB
Salvia cavaleriei,¹óÖİÊóÎ²²İ,7,9,NA,NA,Lamiaceae,Salvia,CB
Salvia cavaleriei var. simplicifolia,ÑªÅè²İ,NA,NA,NA,NA,Lamiaceae,Salvia,CB
Salvia chinensis,»ªÊóÎ²²İ,8,10,11,12,Lamiaceae,Salvia,CB
Salvia filicifolia,Ş§Ò¶ÊóÎ²²İ,5,9,8,11,Lamiaceae,Salvia,CB
Salvia japonica,ÊóÎ²²İ,6,9,9,10,Lamiaceae,Salvia,CB
Salvia japonica var. multifoliolata,¶àĞ¡Ò¶ÊóÎ²²İ,NA,NA,NA,NA,Lamiaceae,Salvia,CB
Salvia miltiorrhiza,µ¤²Î,4,8,9,10,Lamiaceae,Salvia,CB
Salvia plebeia,ÀóÖ¦²İ,4,5,6,7,Lamiaceae,Salvia,CB
Salvia prionitis,ºì¸ù²İ,6,8,9,12,Lamiaceae,Salvia,CB
Salvia scapiformis,µØ¹¡ÊóÎ²²İ,4,5,NA,NA,Lamiaceae,Salvia,CB
Salvia scapiformis var. carphocalyx,µØ¹¡ÊóÎ²²İÖÓİà±äÖÖ,NA,NA,NA,NA,Lamiaceae,Salvia,CB
Salvia scapiformis var. hirsuta,µØ¹¡ÊóÎ²²İÓ²Ã«±äÖÖ,NA,NA,NA,NA,Lamiaceae,Salvia,CB
Sambucus chinensis,½Ó¹Ç²İ,4,5,8,9,Caprifoliaceae,Sambucus,CB
Samolus valerandi,Ë®Üî²İ,6,6,NA,NA,Primulaceae,Samolus,CB
Sanchezia parvibracteata,Ğ¡°ú»ÆÂö¾ô´²,12,2,NA,NA,Acanthaceae,Sanchezia,WD
Sanguisorba officinalis,µØÓÜ,7,10,7,10,Rosaceae,Sanguisorba,CB
Sanguisorba officinalis var. longifolia,³¤Ò¶µØÓÜ,8,11,8,11,Rosaceae,Sanguisorba,CB
Sanicula chinensis,±ä¶¹²Ë,4,10,4,10,Apiaceae,Sanicula,CB
Sanicula lamelligera,±¡Æ¬±ä¶¹²Ë,3,3,4,11,Apiaceae,Sanicula,CB
Sanicula orthacantha,Ò°¶ì½Å°å,4,9,4,9,Apiaceae,Sanicula,CB
Sapindus saponaria,ÎŞ»¼×Ó,6,11,6,11,Sapindaceae,Sapindus,WD
Sapium atrobadiomaculatum,°ß×ÓÎÚèê,4,5,9,11,Euphorbiaceae,Sapium,WD
Sapium discolor,É½ÎÚèê,4,6,8,9,Euphorbiaceae,Sapium,WD
Sapium japonicum,°×Ä¾ÎÚèê,5,6,NA,NA,Euphorbiaceae,Sapium,WD
Sapium rotundifolium,Ô²Ò¶ÎÚèê,4,6,NA,NA,Euphorbiaceae,Sapium,WD
Sapium sebiferum,ÎÚèê,4,8,NA,NA,Euphorbiaceae,Sapium,WD
Sarcandra glabra,²İÉºº÷,6,7,8,10,Chloranthaceae,Sarcandra,WD
Sarcandra glabra subsp. brachystachys,º£ÄÏ²İÉºº÷,10,5,3,8,Chloranthaceae,Sarcandra,WD
Sarcococca longifolia,³¤Ò¶Ò°ÉÈ»¨,9,9,NA,NA,Buxaceae,Sarcococca,WD
Sarcococca longipetiolata,³¤Ò¶±úÒ°ÉÈ»¨,9,11,12,12,Buxaceae,Sarcococca,WD
Sarcococca orientalis,¶«·½Ò°ÉÈ»¨,6,8,9,12,Buxaceae,NA,NA
Sarcococca ruscifolia,Ò°ÉÈ»¨,10,2,10,2,Buxaceae,Sarcococca,WD
Sarcopyramis bodinieri,ÈâËë²İ,5,7,10,12,Melastomataceae,Sarcopyramis,CB
Sarcopyramis napalensis,éÆÍ·ºì,NA,NA,11,12,Melastomataceae,NA,NA
