scientific name,chinese name,first flowering month,last flowering month,first fruiting month,last fruiting month,genus name,family name,woodiness
Clerodendrum serratum var. wallichii,´óĞòÈı¶Ô½Ú,NA,NA,NA,NA,NA,Verbenaceae,WD
Clerodendrum tibetanum,Î÷²Ø´óÇà,8,8,8,8,Clerodendrum,Verbenaceae,CB
Clerodendrum villosum,¾îÃ«´óÇà,3,4,3,4,Clerodendrum,Verbenaceae,WD
Clerodendrum wallichii,´¹ÜÔÀò,10,4,10,4,Clerodendrum,Verbenaceae,WD
Clethra delavayi,ÔÆÄÏèçÒ¶Ê÷,7,8,9,10,Clethra,Clethraceae,WD
Cleyera japonica var. wallichiana,´ó»¨ºìµ­±È,7,7,11,12,NA,Theaceae,WD
Clinopodium discolor,ÒìÉ«·çÂÖ²Ë,8,9,9,10,NA,Lamiaceae,CB
Clinopodium megalanthum,´ç½ğ²İ,7,9,8,11,NA,Lamiaceae,CB
Clinopodium polycephalum,µÆÁı²İ,7,8,9,9,Clinopodium,Lamiaceae,CB
Clinopodium repens,ÙéÙë·çÂÖ²Ë,6,9,10,12,NA,Lamiaceae,CB
Clintonia udensis,Æß½î¹½,5,6,7,10,Clintonia,Liliaceae,CB
Cocculus laurifolius,ÕÁÒ¶Ä¾·À¼º,3,7,9,11,NA,Menispermaceae,WD
Cochlianthus gracilis,Ï¸¾¥Ğı»¨¶¹,9,9,NA,NA,Cochlianthus,Fabaceae,CB
Codonopsis affinis,´óÒ¶µ³²Î,8,8,8,8,Codonopsis,Campanulaceae,CB
Codonopsis alpina,¸ßÉ½µ³²Î,8,8,NA,NA,Codonopsis,Campanulaceae,CB
Codonopsis benthamii,´óİàµ³²Î,7,10,7,10,NA,Campanulaceae,CB
Codonopsis bulleyana,¹ÜÖÓµ³²Î,7,10,7,10,Codonopsis,Campanulaceae,CB
Codonopsis canescens,»ÒÃ«µ³²Î,7,8,7,10,Codonopsis,Campanulaceae,CB
Codonopsis clematidea,ĞÂ½®µ³²Î,7,10,7,10,Codonopsis,Campanulaceae,CB
Codonopsis convolvulacea,¼¦µ°²Î,7,10,7,10,NA,Campanulaceae,CB
Codonopsis convolvulacea subsp. forrestii,Öé×Ó²Î,NA,NA,NA,NA,NA,Campanulaceae,CB
Codonopsis convolvulacea subsp. vinciflora,±¡Ò¶¼¦µ°²Î,NA,NA,NA,NA,NA,Campanulaceae,CB
Codonopsis dicentrifolia,Öé·åµ³²Î,8,8,8,10,Codonopsis,Campanulaceae,CB
Codonopsis efilamentosa,ĞÄÒ¶Öé×Ó²Î,NA,NA,NA,NA,NA,Campanulaceae,CB
Codonopsis foetens,³ôµ³²Î,7,9,NA,NA,Codonopsis,Campanulaceae,CB
Codonopsis henryi,´¨¶õµ³²Î,7,9,7,9,Codonopsis,Campanulaceae,CB
Codonopsis longifolia,³¤Ò¶µ³²Î,8,9,NA,NA,Codonopsis,Campanulaceae,CB
Codonopsis nervosa,Âö»¨µ³²Î,7,8,NA,NA,Codonopsis,Campanulaceae,CB
Codonopsis nervosa subsp. macrantha,´ó»¨µ³²Î,NA,NA,NA,NA,NA,Campanulaceae,CB
Codonopsis purpurea,×Ï»¨µ³²Î,9,10,9,10,Codonopsis,Campanulaceae,CB
Codonopsis subglobosa,Çò»¨µ³²Î,7,10,7,10,Codonopsis,Campanulaceae,CB
Codonopsis subsimplex,²ØÄÏµ³²Î,7,8,9,10,Codonopsis,Campanulaceae,CB
Codonopsis thalictrifolia,ÌÆËÉ²İµ³²Î,7,9,9,10,NA,Campanulaceae,CB
Codonopsis viridiflora,ÂÌ»¨µ³²Î,7,10,7,10,Codonopsis,Campanulaceae,CB
Codonopsis xizangensis,Î÷²Øµ³²Î,7,7,NA,NA,Codonopsis,Campanulaceae,CB
Coeloglossum viride,°¼ÉàÀ¼,NA,NA,NA,NA,NA,Orchidaceae,CB
Coelogyne barbata,÷×Ã«±´Ä¸À¼,9,10,NA,NA,Coelogyne,Orchidaceae,CB
Coelogyne calcicola,µáÎ÷±´Ä¸À¼,4,5,NA,NA,NA,Orchidaceae,CB
Coelogyne corymbosa,ÑÛ°ß±´Ä¸À¼,5,7,7,11,Coelogyne,Orchidaceae,CB
Coelogyne cristata,±´Ä¸À¼,5,5,NA,NA,Coelogyne,Orchidaceae,CB
Coelogyne fimbriata,Á÷ËÕ±´Ä¸À¼,8,10,4,8,Coelogyne,Orchidaceae,CB
Coelogyne longipes,³¤±ú±´Ä¸À¼,6,6,3,3,NA,Orchidaceae,CB
Coelogyne nitida,ÃÜ¾¥±´Ä¸À¼,3,3,NA,NA,NA,Orchidaceae,CB
Coelogyne occultata,ÂÑÒ¶±´Ä¸À¼,6,7,11,11,Coelogyne,Orchidaceae,CB
Coelogyne ovalis,³¤ÁÛ±´Ä¸À¼,8,11,´ÎÄê9,´ÎÄê9,Coelogyne,Orchidaceae,CB
Coelogyne prolifera,»ÆÂÌ±´Ä¸À¼,6,6,NA,NA,Coelogyne,Orchidaceae,CB
Coelogyne punctulata,ÏÁ°ê±´Ä¸À¼,11,11,4,4,Coelogyne,Orchidaceae,CB
Coelogyne stricta,Ë«ºÖ±´Ä¸À¼,4,6,NA,NA,NA,Orchidaceae,CB
Collabium chinense,ÎÇÀ¼,7,11,NA,NA,Collabium,Orchidaceae,CB
Colocasia fallax,¼ÙÓó,8,9,7,10,Colocasia,Araceae,CB
Colpodium tibeticum,²ØĞ¡ÑØ¹µ²İ,6,8,NA,NA,Colpodium,Poaceae,CB
Colpodium wallichii,ÍßĞ¡ÑØ¹µ²İ,NA,NA,NA,NA,NA,Poaceae,CB
Colquhounia coccinea,Éîºì»ğ°Ñ»¨,8,12,11,1,NA,Lamiaceae,WD
Colquhounia coccinea var. mollis,»ğ°Ñ»¨,NA,NA,NA,NA,NA,Lamiaceae,WD
Colquhounia vestita,°×Ã«»ğ°Ñ»¨,7,7,NA,NA,Colquhounia,Lamiaceae,WD
Coluria longifolia,ÎŞÎ²¹û,6,7,8,10,Coluria,Rosaceae,CB
Colutea nepalensis,Äá²´¶ûÓã÷§»±,6,7,6,7,Colutea,Fabaceae,WD
Comastoma cyananthiflorum,À¶ÖÓºíÃ«»¨,6,9,NA,NA,Comastoma,Gentianaceae,CB
Comastoma falcatum,Á­İàºíÃ«»¨,8,9,8,9,Comastoma,Gentianaceae,CB
Comastoma muliense,Ä¾ÀïºíÃ«»¨,9,9,9,9,Comastoma,Gentianaceae,CB
Comastoma pedunculatum,³¤¹£ºíÃ«»¨,7,9,7,9,Comastoma,Gentianaceae,CB
Comastoma pulmonarium,ºíÃ«»¨,7,11,7,11,Comastoma,Gentianaceae,CB
Comastoma stellariifolium,ÏËÏ¸ºíÃ«»¨,9,11,9,11,Comastoma,Gentianaceae,CB
Comastoma tenellum,ÈáÈõºíÃ«»¨,8,10,8,10,Comastoma,Gentianaceae,CB
Comastoma traillianum,¸ß±­ºíÃ«»¨,8,10,NA,NA,Comastoma,Gentianaceae,CB
Commelina diffusa,½Ú½Ú²İ,5,11,NA,NA,NA,Commelinaceae,CB
Commelina maculata,µØµØÅº,6,8,6,8,Commelina,Commelinaceae,CB
Commelina paludosa,´ó°úÑ¼õÅ²İ,8,10,10,4,Commelina,Commelinaceae,CB
Commicarpus chinensis,ÖĞ»ªÕ³ÏÙ¹û,6,9,6,9,NA,Nyctaginaceae,CB
Commicarpus lantsangensis,À½²×Õ³ÏÙ¹û,6,6,8,8,NA,Nyctaginaceae,WD
Conyza bonariensis,ÏãË¿²İ,5,7,NA,NA,NA,Asteraceae,CB
Conyza canadensis,Ğ¡Åî²İ,6,10,NA,NA,NA,Asteraceae,CB
Conyza sumatrensis,ËÕÃÅ°×¾Æ²İ,7,8,NA,NA,NA,Asteraceae,CB
Coptis teeta,ÔÆÄÏ»ÆÁ¬,NA,NA,NA,NA,NA,Ranunculaceae,CB
Corallodiscus conchifolius,Ğ¡Ê¯»¨,6,9,7,9,NA,Gesneriaceae,CB
Corallodiscus kingianus,¾íË¿ÜÄÌ¦,7,8,6,9,Corallodiscus,Gesneriaceae,CB
Corallodiscus lanuginosus,Éºº÷ÜÄÌ¦,5,10,6,12,Corallodiscus,Gesneriaceae,CB
Cordia dichotoma,¶şÆçÆÆ²¼Ä¾,2,4,6,8,NA,Boraginaceae,WD
Coriaria nepalensis,ÂíÉ£,2,5,5,8,NA,Coriariaceae,WD
Coriaria terminalis,²İÂíÉ£,5,6,7,9,NA,Coriariaceae,CB
Corispermum dutreuilii,´Öà¹³æÊµ,5,8,7,8,NA,Chenopodiaceae,CB
Corispermum falcatum,Á­Ò¶³æÊµ,7,9,7,9,Corispermum,Chenopodiaceae,CB
Corispermum lepidocarpum,ÁÛ¹û³æÊµ,7,8,7,8,Corispermum,Chenopodiaceae,CB
Corispermum lhasaense,À­Èø³æÊµ,7,9,7,9,NA,Chenopodiaceae,CB
Corispermum pamiricum,ÅÁÃ×¶û³æÊµ,7,8,7,8,NA,Chenopodiaceae,CB
Corispermum pamiricum var. pilocarpum,Ã«¹ûÅÁÃ×¶û³æÊµ,NA,NA,NA,NA,NA,Chenopodiaceae,CB
Corispermum pseudofalcatum,¼ÙÁ­Ò¶³æÊµ,7,8,7,8,Corispermum,Chenopodiaceae,CB
Corispermum tibeticum,²Ø³æÊµ,7,9,7,9,Corispermum,Chenopodiaceae,CB
Cornus capitata,Í·×´ËÄÕÕ»¨,5,7,9,11,Cornus,Cornaceae,WD
Cornus chinensis,´¨¶õÉ½ÜïİÇ,4,4,9,9,NA,Cornaceae,WD
Cornus hemsleyi,ºìé£×Ó,6,7,8,9,Cornus,Cornaceae,WD
Cornus macrophylla,—…Ä¾,6,8,8,10,NA,Cornaceae,WD
Cornus macrophylla var. stracheyi,ÃÜÃ«—…Ä¾,7,8,9,10,NA,Cornaceae,WD
Cornus oblonga,³¤Ô²Ò¶—…Ä¾,9,1,4,6,Cornus,Cornaceae,WD
Cornus oblonga var. glabrescens,ÎŞÃ«³¤Ô²Ò¶—…Ä¾,NA,NA,NA,NA,NA,Cornaceae,WD
Cornus oblonga var. griffithii,Ã«Ò¶—…Ä¾,NA,NA,NA,NA,NA,Cornaceae,WD
Cornus schindleri,¿µ¶¨—…Ä¾,5,7,8,10,Cornus,Cornaceae,WD
Cornus schindleri subsp. poliophylla,»ÒÒ¶—…Ä¾,NA,NA,NA,NA,NA,Cornaceae,WD
Cornus ulotricha,¾íÃ«—…Ä¾,5,6,7,8,Cornus,Cornaceae,WD
Cortia depressa,Ï²·åÇÛ,7,9,7,9,NA,Apiaceae,CB
Cortiella caespitosa,¿íÒ¶Ë¨¹ûÇÛ,8,8,9,10,Cortiella,Apiaceae,CB
Cortiella cortioides,Îı½ğË¨¹ûÇÛ,8,9,9,10,NA,Apiaceae,CB
Cortiella hookeri,Ë¨¹ûÇÛ,8,8,10,10,Cortiella,Apiaceae,CB
Corydalis adrienii,ÃÀÀö×ÏİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis adunca,»ÒÂÌ»ÆİÀ,5,9,6,10,NA,Papaveraceae,CB
Corydalis atuntsuensis,°¢¶Ø×ÏİÀ,6,8,6,8,Corydalis,Papaveraceae,CB
Corydalis auriculata,¶ú±ú×ÏİÀ,4,4,NA,NA,NA,Papaveraceae,CB
Corydalis balfouriana,Ö±¹£×ÏİÀ,5,8,NA,NA,Corydalis,Papaveraceae,CB
Corydalis bimaculata,Ë«°ß»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis boweri,½ğÇò»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis bulbifera,ÁÛÒ¶×ÏİÀ,6,8,NA,NA,Corydalis,Papaveraceae,CB
Corydalis calcicola,»ÒÑÒ×ÏİÀ,5,10,5,10,Corydalis,Papaveraceae,CB
Corydalis casimiriana,ÆÌÉ¢»ÆİÀ,7,9,7,9,Corydalis,Papaveraceae,CB
Corydalis cavei,ÄôÀ­Ä¾»ÆİÀ,6,9,6,9,NA,Papaveraceae,CB
Corydalis chamdoensis,²ı¶¼×ÏİÀ,7,7,NA,NA,Corydalis,Papaveraceae,CB
Corydalis changuensis,ÏÔÄÒ»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis concinna,ÓÅÑÅ»ÆİÀ,6,6,NA,NA,Corydalis,Papaveraceae,CB
Corydalis conspersa,°ß»¨»ÆİÀ,7,9,7,9,NA,Papaveraceae,CB
Corydalis cornuta,½Ç×´»ÆİÀ,7,9,7,9,Corydalis,Papaveraceae,CB
Corydalis corymbosa,É¡»¨»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis crispa,Öå²¨»ÆİÀ,6,10,6,10,Corydalis,Papaveraceae,CB
Corydalis curviflora subsp. rosthornii,¾ß×¦Çú»¨×ÏİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis dasyptera,µüÁÑ»ÆİÀ,7,9,7,9,NA,Papaveraceae,CB
Corydalis delicatula,½¿ÄÛ»ÆİÀ,5,6,NA,NA,Corydalis,Papaveraceae,CB
Corydalis densispica,ÃÜËë»ÆİÀ,6,8,6,8,Corydalis,Papaveraceae,CB
Corydalis dorjii,²»µ¤×ÏİÀ,4,5,4,5,NA,Papaveraceae,CB
Corydalis dubia,Ï¡»¨»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis ecristata,ÎŞ¹Ú×ÏİÀ,6,9,6,9,Corydalis,Papaveraceae,CB
Corydalis ecristata subsp. longicalcarata,³¤¾àÎŞ¹Ú×ÏİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis eugeniae,´Ö¾à×ÏİÀ,6,7,NA,NA,Corydalis,Papaveraceae,CB
Corydalis filisecta,Ë¿Ò¶×ÏİÀ,8,8,NA,NA,Corydalis,Papaveraceae,CB
Corydalis fimbripetala,Á÷ËÕ°êà¹»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis flabellata,ÉÈÒ¶»ÆİÀ,6,8,6,8,NA,Papaveraceae,CB
Corydalis flaccida,ÁÑ¹Ú×ÏİÀ,6,7,7,8,NA,Papaveraceae,CB
Corydalis franchetiana,´ºØ§»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis glycyphyllos,¸Ê²İÒ¶×ÏİÀ,6,9,6,9,Corydalis,Papaveraceae,CB
Corydalis govaniana,¿âÃ§»ÆİÀ,6,6,6,6,NA,Papaveraceae,CB
Corydalis gracillima,ÏËÏ¸»ÆİÀ,7,10,7,10,Corydalis,Papaveraceae,CB
Corydalis gracillima var. microcalcarata,Ğ¡¾àÏËÏ¸»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis hamata,¹³¾à»ÆİÀ,7,9,7,9,NA,Papaveraceae,CB
Corydalis hendersonii,Äá²´¶û»ÆİÀ,7,9,7,9,NA,Papaveraceae,CB
Corydalis hendersonii var. alto-cristata,¸ß¹ÚÄá²´¶û»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis hepaticifolia,¼Ùâ¯¶ú×ÏİÀ,6,8,6,8,NA,Papaveraceae,CB
Corydalis hookeri,Äâ×¶»¨»ÆİÀ,5,9,7,10,NA,Papaveraceae,CB
Corydalis imbricata,ÒøÈğ,7,9,8,9,NA,Papaveraceae,CB
Corydalis impatiens,Èü±±×ÏİÀ,6,10,6,10,Corydalis,Papaveraceae,CB
Corydalis inopinata,¿¨ÈÇÀ­»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis inopinata var. glabra,ÎŞÃ«¿¨ÈÇÀ­»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis iochanensis,Ò©É½×ÏİÀ,5,9,5,9,Corydalis,Papaveraceae,CB
Corydalis jigmei,²ØÄÏ×ÏİÀ,6,6,NA,NA,Corydalis,Papaveraceae,CB
Corydalis juncea,Âã¾¥»ÆİÀ,6,9,6,9,NA,Papaveraceae,CB
Corydalis kingdonis,¶àĞÛ»ÆİÀ,7,7,NA,NA,Corydalis,Papaveraceae,CB
Corydalis kingii,ÅÁÀï×ÏİÀ,7,9,7,9,NA,Papaveraceae,CB
Corydalis kokiana,ÏÁ¾à×ÏİÀ,6,9,6,9,Corydalis,Papaveraceae,CB
Corydalis laelia,¸ß¹Ú»ÆİÀ,7,9,7,9,NA,Papaveraceae,CB
Corydalis lasiocarpa,Ã«¹û×ÏİÀ,7,9,7,9,NA,Papaveraceae,CB
Corydalis latiflora,¿í»¨×ÏİÀ,9,9,NA,NA,Corydalis,Papaveraceae,CB
Corydalis latiflora subsp. gerdae,Î÷²Ø¿í»¨×ÏİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis latiloba var. tibetica,Î÷²Ø¿íÁÑ»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis leptocarpa,Ï¸¹û×ÏİÀ,5,12,5,12,Corydalis,Papaveraceae,CB
Corydalis lhorongensis,ÂåÂ¡×ÏİÀ,7,7,NA,NA,Corydalis,Papaveraceae,CB
Corydalis linarioides,ÌõÁÑ»ÆİÀ,6,9,6,9,Corydalis,Papaveraceae,CB
Corydalis livida,ºì»¨×ÏİÀ,5,8,5,8,NA,Papaveraceae,CB
Corydalis longibracteata,³¤°ú×ÏİÀ,6,9,6,9,Corydalis,Papaveraceae,CB
Corydalis longipes,³¤¹£»ÆİÀ,5,9,5,9,Corydalis,Papaveraceae,CB
Corydalis longipes var. pubescens,Ã«³¤¹£»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis ludlowii,µ¥Ò¶×ÏİÀ,6,6,6,6,NA,Papaveraceae,CB
Corydalis lupinoides,Ã×ÁÖ×ÏİÀ,7,8,7,8,Corydalis,Papaveraceae,CB
Corydalis lutescens,ÑÒÉÏ»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis meifolia,Ï¸Ò¶»ÆİÀ,7,9,7,9,NA,Papaveraceae,CB
Corydalis melanochlora,°µÂÌ×ÏİÀ,6,9,6,9,Corydalis,Papaveraceae,CB
Corydalis moorcroftiana,¸ï¼ª»Æ½ğ,7,8,7,8,NA,Papaveraceae,CB
Corydalis mucronifera,¼âÍ»»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis nemoralis,ÁÖÉú×ÏİÀ,8,8,8,8,Corydalis,Papaveraceae,CB
Corydalis nigro-apiculata,ºÚ¶¥»ÆİÀ,7,9,7,9,Corydalis,Papaveraceae,CB
Corydalis nigro-apiculata var. erosipetala,ĞÄ°êºÚ¶¥»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis oligantha,ÉÙ»¨×ÏİÀ,5,5,5,5,NA,Papaveraceae,CB
Corydalis oligosperma,Ï¡×Ó»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis ophiocarpa,Éß¹û»ÆİÀ,5,8,5,8,NA,Papaveraceae,CB
Corydalis pachycentra,ÀËñ·×ÏİÀ,5,9,5,9,Corydalis,Papaveraceae,CB
Corydalis petrodoxa,Î÷²ØÑÒ»ÆİÀ,8,8,NA,NA,NA,Papaveraceae,CB
Corydalis petrophila,ÑÒÉú×ÏİÀ,6,9,6,9,NA,Papaveraceae,CB
Corydalis polygalina,Ô¶Ö¾»ÆİÀ,6,8,6,8,Corydalis,Papaveraceae,CB
Corydalis polygalina var. micrantha,Ğ¡»¨Ô¶Ö¾»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis polyphylla,¶àÒ¶×ÏİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis pseudo-adoxa,²¨ÃÜ×ÏİÀ,6,8,6,8,Corydalis,Papaveraceae,CB
Corydalis pseudobalfouriana,Íä¹£×ÏİÀ,6,6,NA,NA,Corydalis,Papaveraceae,CB
Corydalis pseudodrakeana,¼×¸ñ»ÆİÀ,7,9,7,9,Corydalis,Papaveraceae,CB
Corydalis pseudoimpatiens,¼Ù±±×ÏİÀ,6,9,6,9,Corydalis,Papaveraceae,CB
Corydalis pseudojuncea,ÄâÂã¾¥»ÆİÀ,5,6,NA,NA,Corydalis,Papaveraceae,CB
Corydalis pseudolongipes,¶ÌÏÙ»ÆİÀ,7,9,7,10,NA,Papaveraceae,CB
Corydalis pterygopetala,³á°ê»ÆİÀ,5,9,5,9,Corydalis,Papaveraceae,CB
Corydalis pubicaulis,Ã«¾¥»ÆİÀ,4,7,5,8,NA,Papaveraceae,CB
Corydalis pygmaea,°«»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis quinquefoliolata,ÀÊÏØ»ÆİÀ,6,6,NA,NA,Corydalis,Papaveraceae,CB
Corydalis retingensis,ÄÒ¹û×ÏİÀ,NA,NA,8,8,NA,Papaveraceae,CB
Corydalis scaberula,´Ö²Ú»ÆİÀ,6,9,6,9,Corydalis,Papaveraceae,CB
Corydalis scaberula var. purpurescens,×Ï»¨´Ö²Ú»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis sherriffii,°Í¸Â×ÏİÀ,7,7,7,7,Corydalis,Papaveraceae,CB
Corydalis spathulata,³×°ú»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis stracheyi,ÕÛÇú»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis stracheyi var. ecristata,ÎŞ¹ÚÕÛÇú»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis stricta,Ö±¾¥»ÆİÀ,6,8,7,9,NA,Papaveraceae,CB
Corydalis temolana,»ÆÂÌ×ÏİÀ,8,8,8,8,Corydalis,Papaveraceae,CB
Corydalis tenuipes,Ï¸±ú»ÆİÀ,6,9,NA,NA,NA,Papaveraceae,CB
Corydalis tibetica,Î÷²Ø»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis tibeto-alpina,Î÷²Ø¸ßÉ½»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis tibeto-oppositifolia,Î÷²Ø¶ÔÒ¶»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis tongolensis,È«¹Ú»ÆİÀ,6,9,6,9,Corydalis,Papaveraceae,CB
Corydalis trachycarpa,²Ú¹û×ÏİÀ,4,9,4,9,Corydalis,Papaveraceae,CB
Corydalis trachycarpa var. octocornuta,µ­»¨»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis trifoliata,ÈıÁÑ×ÏİÀ,7,9,7,9,Corydalis,Papaveraceae,CB
Corydalis tsayulensis,²ìÓç×ÏİÀ,6,8,6,8,Corydalis,Papaveraceae,CB
Corydalis verna,Ôç´º×ÏİÀ,3,6,NA,NA,NA,Papaveraceae,CB
Corydalis wuzhengyiana,³İ°ú»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis yunnanensis var. megalantha,´ó»¨µá»ÆİÀ,NA,NA,NA,NA,NA,Papaveraceae,CB
Corydalis zadoiensis,ÔÓ¶à×ÏİÀ,7,7,NA,NA,Corydalis,Papaveraceae,CB
Corylus ferox,´Ìé»,5,7,7,9,NA,Betulaceae,WD
Corylus ferox var. thibetica,²Ø´Ìé»,NA,NA,NA,NA,NA,Betulaceae,WD
Cosmos bipinnata,ÇïÓ¢,NA,NA,NA,NA,NA,Asteraceae,CB
Costus lacerus,İ«Ëñ»¨,5,7,8,10,NA,Costaceae,CB
Costus oblongus,³¤Ô²±ÕÇÊ½ª,8,8,NA,NA,NA,Costaceae,CB
Cotoneaster acuminatus,¼âÒ¶–Õ×Ó,5,6,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster acutifolius,»Ò–Õ×Ó,5,6,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster acutifolius var. villosulus,ÃÜÃ«»Ò–Õ×Ó,NA,NA,NA,NA,NA,Rosaceae,WD
Cotoneaster adpressus,ÙéÙë–Õ×Ó,5,6,8,9,Cotoneaster,Rosaceae,WD
Cotoneaster affinis,²Ø±ß–Õ×Ó,5,5,10,10,Cotoneaster,Rosaceae,WD
Cotoneaster bullatus,ÅİÒ¶–Õ×Ó,5,6,8,9,NA,Rosaceae,WD
Cotoneaster buxifolius,»ÆÑîÒ¶–Õ×Ó,4,6,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster chengkangensis,Õò¿µ–Õ×Ó,6,6,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster conspicuus,´ó¹û–Õ×Ó,5,6,8,9,NA,Rosaceae,WD
Cotoneaster dammeri,°«Éú–Õ×Ó,5,6,8,10,NA,Rosaceae,WD
Cotoneaster dielsianus,Ä¾Öã–Õ×Ó,6,7,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster divaricatus,É¢Éú–Õ×Ó,4,6,9,10,NA,Rosaceae,WD
Cotoneaster foveolatus,ÂéºË–Õ×Ó,6,6,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster franchetii,Î÷ÄÏ–Õ×Ó,6,7,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster frigidus,ÄÍº®–Õ×Ó,4,5,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster glabratus,¹âÒ¶–Õ×Ó,6,7,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster glaucophyllus,·ÛÒ¶–Õ×Ó,6,7,10,10,Cotoneaster,Rosaceae,WD
Cotoneaster glomerulatus,Çò»¨–Õ×Ó,5,6,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster harrysmithii,µ¤°Í–Õ×Ó,5,6,8,9,NA,Rosaceae,WD
Cotoneaster hebephyllus,¶ÛÒ¶–Õ×Ó,5,6,8,9,Cotoneaster,Rosaceae,WD
Cotoneaster horizontalis,Æ½Ö¦–Õ×Ó,5,6,9,10,NA,Rosaceae,WD
Cotoneaster microphyllus,Ğ¡Ò¶–Õ×Ó,5,6,8,9,Cotoneaster,Rosaceae,WD
Cotoneaster microphyllus var. cochleatus,°×Ã«Ğ¡Ò¶–Õ×Ó,NA,NA,NA,NA,NA,Rosaceae,WD
Cotoneaster microphyllus var. glacialis,ÎŞÃ«Ğ¡Ò¶–Õ×Ó,NA,NA,NA,NA,NA,Rosaceae,WD
Cotoneaster microphyllus var. thymifolius,Ï¸Ò¶Ğ¡Ò¶–Õ×Ó,NA,NA,NA,NA,NA,Rosaceae,WD
Cotoneaster moupinensis,±¦ĞË–Õ×Ó,6,7,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster multiflorus,Ë®–Õ×Ó,5,6,8,9,NA,Rosaceae,WD
Cotoneaster multiflorus var. atropurpureus,×Ï¹ûË®–Õ×Ó,NA,NA,NA,NA,NA,Rosaceae,WD
Cotoneaster nitens,¹âÔó–Õ×Ó,5,6,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster nitidus,Á½ÁĞ–Õ×Ó,6,6,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster obscurus,°µºì–Õ×Ó,5,6,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster pannosus,Õ±Ã«–Õ×Ó,6,7,10,10,Cotoneaster,Rosaceae,WD
Cotoneaster reticulatus,ÍøÂö–Õ×Ó,6,6,10,10,Cotoneaster,Rosaceae,WD
Cotoneaster rotundifolius,Ô²Ò¶–Õ×Ó,5,6,9,9,NA,Rosaceae,WD
Cotoneaster rubens,ºì»¨–Õ×Ó,6,7,9,10,Cotoneaster,Rosaceae,WD
Cotoneaster sanguineus,ÑªÉ«–Õ×Ó,6,7,NA,NA,NA,Rosaceae,WD
Cotoneaster schantungensis,É½¶«–Õ×Ó,5,5,8,9,Cotoneaster,Rosaceae,WD
