scientific name,Chinese name,first flowering month,last flowering month,first fruiting month,last fruiting name,family name,genus name,woodiness
Rubus leucanthus,°×»¨Ğü¹³×Ó,4,5,6,7,Rosaceae,Rubus,WD
Rubus lobatus,ÎåÁÑĞü¹³×Ó,6,7,8,9,Rosaceae,Rubus,WD
Rubus lobophyllus,½ÇÁÑĞü¹³×Ó,6,7,8,8,Rosaceae,Rubus,WD
Rubus malifolius,ÕÆÒ¶Ğü¹³×Ó,5,6,7,8,Rosaceae,Rubus,WD
Rubus malifolius var. longisepalus,³¤İàÌÄÒ¶Ğü¹³×Ó,NA,NA,NA,NA,Rosaceae,Rubus,WD
Rubus mesogaeus,Ï²ÒõĞü¹³×Ó,4,5,7,8,Rosaceae,Rubus,WD
Rubus niveus,ºìÅİ´ÌÌÙ,5,7,8,9,Rosaceae,Rubus,WD
Rubus oblongus,³¤Ô²Ğü¹³×Ó,5,6,7,8,Rosaceae,Rubus,WD
Rubus pacificus,Ì«Æ½İ®,6,7,8,9,Rosaceae,Rubus,WD
Rubus panduratus,ÇÙÒ¶Ğü¹³×Ó,6,7,7,8,Rosaceae,Rubus,WD
Rubus panduratus var. etomentosus,ÍÑÃ«ÇÙÒ¶Ğü¹³×Ó,NA,NA,NA,NA,Rosaceae,Rubus,WD
Rubus parkeri,ÎÚÅİ×Ó,5,6,7,8,Rosaceae,Rubus,WD
Rubus parvifolius,Ã©İ®,5,6,7,8,Rosaceae,Rubus,WD
Rubus pectinellus,»ÆÅİ,5,7,7,8,Rosaceae,Rubus,CB
Rubus peltatus,¶ÜÒ¶İ®,4,5,6,7,Rosaceae,Rubus,WD
Rubus pentagonus var. modestus,ÎŞ´ÌÕÆÒ¶Ğü¹³×Ó,NA,NA,NA,NA,Rosaceae,Rubus,WD
Rubus phoenicolasius,¶àÏÙĞü¹³×Ó,5,6,7,8,Rosaceae,Rubus,WD
Rubus pinnatisepalus,ÓğÒ¶Ğü¹³×Ó,6,7,9,10,Rosaceae,Rubus,WD
Rubus pinnatisepalus var. glandulosus,ÃÜÏÙÓğİàĞü¹³×Ó,NA,NA,NA,NA,Rosaceae,Rubus,WD
Rubus pirifolius,ÀæÒ¶Ğü¹³×Ó,4,7,8,10,Rosaceae,Rubus,WD
Rubus playfairianus,ÎåÒ¶¼¦×¦²è,4,5,6,7,Rosaceae,Rubus,WD
Rubus pluribracteatus,´óÎÚÅİ,3,6,8,9,Rosaceae,Rubus,WD
Rubus pungens var. oldhamii,Ïãİ®,NA,NA,NA,NA,Rosaceae,Rubus,WD
Rubus quinquefoliolatus,ÎåÒ¶Ğü¹³×Ó,4,5,5,6,Rosaceae,Rubus,WD
Rubus reflexus,ĞâÃ«İ®,6,7,8,9,Rosaceae,Rubus,WD
Rubus reflexus var. hui,Ç³ÁÑĞâÃ«İ®,NA,NA,NA,NA,Rosaceae,Rubus,WD
Rubus reflexus var. lanceolobus,ÉîÁÑĞü¹³×Ó,NA,NA,NA,NA,Rosaceae,Rubus,WD
Rubus reflexus var. orogenes,³¤Ò¶ĞâÃ«İ®,NA,NA,NA,NA,Rosaceae,Rubus,WD
Rubus refractus,ÇúİàĞü¹³×Ó,3,4,NA,NA,Rosaceae,Rubus,WD
Rubus rosifolius,¿ÕĞÄÅİ,3,5,6,7,Rosaceae,Rubus,WD
Rubus rufus,×ØºìĞü¹³×Ó,7,8,9,10,Rosaceae,Rubus,WD
Rubus rufus var. palmatifidus,ÕÆÁÑ×ØºìĞü¹³×Ó,NA,NA,NA,NA,Rosaceae,Rubus,WD
Rubus setchuenensis,´¨İ®,7,8,9,10,Rosaceae,Rubus,WD
Rubus stans,Ö±Á¢Ğü¹³×Ó,5,6,7,8,Rosaceae,Rubus,WD
Rubus stipulosus,¾ŞÍĞĞü¹³×Ó,5,6,NA,NA,Rosaceae,Rubus,WD
Rubus subornatus,ÃÀÊÎĞü¹³×Ó,5,6,8,9,Rosaceae,Rubus,WD
Rubus sumatranus,ºìÏÙĞü¹³×Ó,4,6,7,8,Rosaceae,Rubus,WD
Rubus swinhoei,Ä¾İ®,5,6,7,8,Rosaceae,Rubus,WD
Rubus taitoensis var. aculeatiflorus,´Ì»¨Ğü¹³×Ó,5,6,7,8,Rosaceae,Rubus,WD
Rubus tephrodes,»Ò°×Ã«İ®,6,8,8,10,Rosaceae,Rubus,WD
Rubus tephrodes var. ampliflorus,ÎŞÏÙ»Ò°×Ã«İ®,NA,NA,NA,NA,Rosaceae,Rubus,WD
Rubus tephrodes var. setosissimus,³¤ÏÙ»Ò°×Ã«İ®,NA,NA,NA,NA,Rosaceae,Rubus,WD
Rubus trianthus,Èı»¨Ğü¹³×Ó,4,5,5,6,Rosaceae,Rubus,WD
Rubus tsangii,¹â»¬Ğü¹³×Ó,4,5,6,7,Rosaceae,Rubus,WD
Rubus wallichianus,ºìÃ«Ğü¹³×Ó,3,4,5,6,Rosaceae,Rubus,WD
Rubus wuzhianus,¾âÒ¶Ğü¹³×Ó,5,7,7,8,Rosaceae,Rubus,WD
Rubus xanthoneurus,»ÆÂöİ®,6,7,8,9,Rosaceae,Rubus,WD
Rubus xanthoneurus var. brevipetiolatus,¶Ì±ú»ÆÂöİ®,NA,NA,NA,NA,Rosaceae,Rubus,WD
Rubus xanthoneurus var. glandulosus,ÏÙÃ«»ÆÂöİ®,NA,NA,NA,NA,Rosaceae,Rubus,WD
Rumex acetosa,ËáÄ£,5,7,7,9,Polygonaceae,Rumex,CB
Rumex crispus,ÖåÒ¶ËáÄ£,6,8,6,8,Polygonaceae,Rumex,CB
Rumex dentatus,³İ¹ûËáÄ£,4,5,6,7,Polygonaceae,Rumex,CB
Rumex hastatus,êªÒ¶ËáÄ£,4,5,5,6,Polygonaceae,Rumex,WD
Rumex maritimus,´ÌËáÄ£,5,8,5,8,Polygonaceae,Rumex,CB
Rumex microcarpus,Ğ¡¹ûËáÄ£,4,6,5,7,Polygonaceae,Rumex,CB
Rumex nepalensis,Äá²´¶ûËáÄ£,6,8,8,9,Polygonaceae,Rumex,CB
Rumex obtusifolius,¶ÛÒ¶ËáÄ£,5,6,6,7,Polygonaceae,Rumex,CB
Rumex trisetifer,³¤´ÌËáÄ£,5,6,6,7,Polygonaceae,Rumex,CB
Rungia axilliflora,Ò¸»¨º¢¶ù²İ,9,11,NA,NA,Acanthaceae,Rungia,CB
Rungia chinensis,ÖĞ»ªº¢¶ù²İ,9,10,11,12,Acanthaceae,Rungia,CB
Rungia stolonifera,ÙéÙëÊóÎ²»Æ,9,9,11,12,Acanthaceae,Rungia,CB
Sabia campanulata subsp. ritchieae,¶õÎ÷Çå·çÌÙ,NA,NA,NA,NA,Sabiaceae,Sabia,WD
Sabia dielsii,Æ½·¥Çå·çÌÙ,4,6,7,10,Sabiaceae,Sabia,WD
Sabia discolor,»Ò±³Çå·çÌÙ,3,4,5,8,Sabiaceae,Sabia,WD
Sabia emarginata,°¼İàÇå·çÌÙ,4,4,6,7,Sabiaceae,Sabia,WD
Sabia fasciculata,´Ø»¨Çå·çÌÙ,2,5,5,10,Sabiaceae,Sabia,WD
Sabia japonica,Çå·çÌÙ,2,3,4,7,Sabiaceae,Sabia,WD
Sabia limoniacea,ÄûÃÊÇå·çÌÙ,8,11,1,5,Sabiaceae,Sabia,WD
Sabia paniculata,×¶ĞòÇå·çÌÙ,1,4,3,8,Sabiaceae,Sabia,WD
Sabia parviflora,Ğ¡»¨Çå·çÌÙ,3,5,7,9,Sabiaceae,Sabia,WD
Sabia schumanniana,ËÄ´¨Çå·çÌÙ,3,4,6,8,Sabiaceae,Sabia,WD
Sabia schumanniana subsp. pluriflora,¶à»¨Çå·çÌÙ,NA,NA,NA,NA,Sabiaceae,Sabia,WD
Sabia swinhoei,¼âÒ¶Çå·çÌÙ,3,4,7,9,Sabiaceae,Sabia,WD
Sabia yunnanensis,ÔÆÄÏÇå·çÌÙ,4,5,5,5,Sabiaceae,Sabia,WD
Sabia yunnanensis subsp. latifolia,À«Ò¶Çå·çÌÙ,NA,NA,NA,NA,Sabiaceae,Sabia,WD
Saccharum arundinaceum,°ßÃ©,9,2,9,2,Poaceae,Saccharum,CB
Saccharum fallax,½ğÃ¨Î²,8,10,8,10,Poaceae,Saccharum,CB
Saccharum formosanum,Ì¨ÕáÃ©,8,11,8,11,Poaceae,Saccharum,CB
Saccharum longesetosum,³¤³İÕáÃ©,8,10,8,10,Poaceae,Saccharum,CB
Saccharum narenga,ºÓ°ËÍõ,8,11,8,11,Poaceae,Saccharum,CB
Saccharum procerum,ÏÁÒ¶°ßÃ©,NA,NA,NA,NA,Poaceae,Saccharum,CB
Saccharum rufipilum,ÕáÃ©,6,10,6,10,Poaceae,Saccharum,CB
Saccharum sinense,ÖñÕá,9,11,9,11,Poaceae,Saccharum,CB
Saccharum spontaneum,Ìğ¸ù×Ó²İ,9,11,9,11,Poaceae,Saccharum,CB
Sacciolepis indica,ÄÒÓ±²İ,7,11,7,11,Poaceae,Sacciolepis,CB
Sacciolepis myosuroides,ÊóÎ²ÄÒÓ±²İ,2,10,2,10,Poaceae,Sacciolepis,CB
Sageretia gracilis,ÏËÏ¸È¸Ã·ÌÙ,7,10,2,5,Rhamnaceae,Sageretia,WD
Sageretia hamosa,¹³´ÌÈ¸Ã·ÌÙ,7,8,8,10,Rhamnaceae,Sageretia,WD
Sageretia laxiflora,Êè»¨È¸Ã·ÌÙ,9,12,3,4,Rhamnaceae,Sageretia,WD
Sageretia melliana,´ÌÌÙ×Ó,9,11,4,5,Rhamnaceae,Sageretia,WD
Sageretia omeiensis,¶ëÃ¼È¸Ã·ÌÙ,8,9,5,5,Rhamnaceae,Sageretia,WD
Sageretia pycnophylla,¶Ô½Ú´Ì,7,10,5,6,Rhamnaceae,Sageretia,WD
Sageretia rugosa,ÖåÒ¶È¸Ã·ÌÙ,7,12,3,4,Rhamnaceae,Sageretia,WD
Sageretia subcaudata,Î²Ò¶È¸Ã·ÌÙ,7,11,´ÎÄê4,´ÎÄê5,Rhamnaceae,Sageretia,WD
Sageretia thea,È¸Ã·ÌÙ,7,9,´ÎÄê3,´ÎÄê5,Rhamnaceae,Sageretia,WD
Sagina japonica,Æá¹Ã²İ,4,5,5,6,Caryophyllaceae,Sagina,CB
Sagina maxima,¸ùÒ¶Æá¹Ã²İ,7,8,8,9,Caryophyllaceae,Sagina,CB
Sagina procumbens,ÑöÎÔÆá¹Ã²İ,7,8,9,10,Caryophyllaceae,Sagina,CB
Sagina saginoides,ÎŞÃ«Æá¹Ã²İ,5,7,7,8,Caryophyllaceae,Sagina,CB
Sagittaria lichuanensis,Àû´¨´È¹Ã,7,8,7,8,Alismataceae,Sagittaria,CB
Sagittaria trifolia subsp. leucopetala,»ªÏÄ´È¹Ã,NA,NA,NA,NA,Alismataceae,Sagittaria,CB
Sagittaria trifolia var. sinensis,´È¹Ã,NA,NA,NA,NA,Alismataceae,Sagittaria,CB
Salacia hainanensis,º£ÄÏÎå²ãÁú,5,6,8,10,Hippocrateaceae,Salacia,WD
Salacia sessiliflora,ÎŞ±úÎå²ãÁú,6,6,10,10,Hippocrateaceae,Salacia,WD
Salix babylonica,´¹Áø,4,4,5,5,Salicaceae,Salix,WD
Salix cathayana,ÖĞ»ªÁø,4,4,5,5,Salicaceae,Salix,WD
Salix cavaleriei,µá´óÒ¶Áø,4,4,7,10,Salicaceae,Salix,WD
Salix delavayana,¸¹Ã«Áø,4,5,6,6,Salicaceae,Salix,WD
Salix dunnii,³¤¹£Áø,4,4,5,5,Salicaceae,Salix,WD
Salix erioclada,ÃàÃ«Áø,4,4,5,5,Salicaceae,Salix,WD
Salix etosia,°ÍÁø,3,4,5,5,Salicaceae,Salix,WD
Salix guebriantiana,Ï¸ĞòÁø,4,5,NA,NA,Salicaceae,Salix,WD
Salix heterochroma,²ñÖ¦Áø,4,5,5,6,Salicaceae,Salix,WD
Salix hylonoma,´¨Áø,5,5,5,6,Salicaceae,Salix,WD
Salix hypoleuca,Ğ¡Ò¶Áø,4,5,5,5,Salicaceae,Salix,WD
Salix inamoena,³óÁø,4.2,4.3,5,6,Salicaceae,Salix,WD
Salix kouytchensis,¹óÖİÁø,7.25,8.31,NA,NA,Salicaceae,Salix,WD
Salix longiflora,³¤»¨Áø,5,5,6,7,Salicaceae,Salix,WD
Salix mesnyi,ÔÁÁø,3,3,4,4,Salicaceae,Salix,WD
Salix polyclona,¶àÖ¦Áø,5,5,6,6,Salicaceae,Salix,WD
Salix praticola,²İµØÁø,7,8,8,9.1,Salicaceae,Salix,WD
Salix resecta,½Ø°úÁø,5.2,5.3,6.15,6.3,Salicaceae,Salix,WD
Salix rosthornii,ÄÏ´¨Áø,3,4,5,5,Salicaceae,Salix,WD
Salix tetrasperma,ËÄ×ÓÁø,9,10,11,12,Salicaceae,Salix,WD
Salix variegata,Çï»ªÁø,8,9,9,10,Salicaceae,Salix,WD
Salix wallichiana,ÔíÁø,4,4,5,5,Salicaceae,Salix,WD
Salix wallichiana var. pachyclada,ÈŞÃ«ÔíÁø,NA,NA,NA,NA,Salicaceae,Salix,WD
Salix wilsonii,×ÏÁø,4,4,5,5,Salicaceae,Salix,WD
Salomonia cantoniensis,³İ¹û²İ,7,8,8,10,Polygalaceae,Salomonia,CB
Salomonia ciliata,ÍÖÔ²Ò¶³İ¹û²İ,7,8,8,9,Polygalaceae,Salomonia,CB
Salvia adiantifolia,ÌúÏßÊóÎ²²İ,6,6,NA,NA,Lamiaceae,Salvia,CB
Salvia aerea,³ÈÉ«ÊóÎ²²İ,NA,NA,NA,NA,Lamiaceae,Salvia,CB
Salvia cavaleriei,¹óÖİÊóÎ²²İ,7,9,NA,NA,Lamiaceae,Salvia,CB
Salvia cavaleriei var. erythrophylla,¹óÖİÊóÎ²²İ×Ï±³±äÖÖ,NA,NA,NA,NA,Lamiaceae,Salvia,CB
Salvia cavaleriei var. simplicifolia,ÑªÅè²İ,NA,NA,NA,NA,Lamiaceae,Salvia,CB
Salvia chinensis,»ªÊóÎ²²İ,8,10,NA,NA,Lamiaceae,Salvia,CB
Salvia filicifolia,Ş§Ò¶ÊóÎ²²İ,5,9,NA,NA,Lamiaceae,Salvia,CB
Salvia japonica,ÊóÎ²²İ,6,9,NA,NA,Lamiaceae,Salvia,CB
Salvia miltiorrhiza,µ¤²Î,4,8,9,10,Lamiaceae,Salvia,CB
Salvia nanchuanensis var. pteridifolia,ÄÏ´¨ÊóÎ²²İŞ§Ò¶±äÖÖ,NA,NA,NA,NA,Lamiaceae,Salvia,CB
Salvia plebeia,ÀóÖ¦²İ,4,5,6,7,Lamiaceae,Salvia,CB
Salvia plectranthoides,³¤¹ÚÊóÎ²²İ,5,8,NA,NA,Lamiaceae,Salvia,CB
Salvia przewalskii var. mandarinorum,¸ÊÎ÷ÊóÎ²²İºÖÃ«±äÖÖ,NA,NA,NA,NA,Lamiaceae,Salvia,CB
Salvia scapiformis,µØ¹¡ÊóÎ²²İ,4,5,NA,NA,Lamiaceae,Salvia,CB
Salvia scapiformis var. hirsuta,µØ¹¡ÊóÎ²²İÓ²Ã«±äÖÖ,NA,NA,NA,NA,Lamiaceae,Salvia,CB
Salvia sonchifolia,ÜÄÒ¶ÊóÎ²²İ,4,5,NA,NA,Lamiaceae,Salvia,CB
Salvia substolonifera,·ğ¹â²İ,3,5,NA,NA,Lamiaceae,Salvia,CB
Salvia yunnanensis,ÔÆÄÏÊóÎ²²İ,4,8,NA,NA,Lamiaceae,Salvia,CB
Sambucus adnata,ÑªÂú²İ,5,7,9,10,Caprifoliaceae,Sambucus,CB
Sambucus chinensis,½Ó¹Ç²İ,4,5,8,9,Caprifoliaceae,Sambucus,CB
Samolus valerandi,Ë®Üî²İ,NA,NA,NA,NA,Primulaceae,Samolus,CB
Sanguisorba filiformis,³æÁ«,6,9,6,9,Rosaceae,Sanguisorba,CB
Sanguisorba officinalis,µØÓÜ,7,10,7,10,Rosaceae,Sanguisorba,CB
Sanguisorba officinalis var. longifolia,³¤Ò¶µØÓÜ,8,11,8,11,Rosaceae,Sanguisorba,CB
Sanicula astrantiifolia,´¨µá±ä¶¹²Ë,7,10,7,10,Apiaceae,Sanicula,CB
Sanicula caerulescens,ÌìÀ¶±ä¶¹²Ë,3,7,3,7,Apiaceae,Sanicula,CB
Sanicula chinensis,±ä¶¹²Ë,4,10,4,10,Apiaceae,Sanicula,CB
Sanicula elata,ÈíÈ¸»¨,5,10,5,10,Apiaceae,Sanicula,CB
Sanicula hacquetioides,ÁÛ¹û±ä¶¹²Ë,5,9,5,9,Apiaceae,Sanicula,CB
Sanicula lamelligera,±¡Æ¬±ä¶¹²Ë,4,11,4,11,Apiaceae,Sanicula,CB
Sanicula orthacantha,Ò°¶ì½Å°å,4,9,4,9,Apiaceae,Sanicula,CB
Sapindus delavayi,´¨µáÎŞ»¼×Ó,6,6,11,11,Sapindaceae,Sapindus,WD
Sapindus rarak,Ã«°êÎŞ»¼×Ó,6,8,9,9,Sapindaceae,Sapindus,WD
Sapindus saponaria,ÎŞ»¼×Ó,3,5,6,11,Sapindaceae,Sapindus,WD
Sapium discolor,É½ÎÚèê,4,6,7,10,Euphorbiaceae,Sapium,WD
Sapium japonicum,°×Ä¾ÎÚèê,5,6,7,9,Euphorbiaceae,Sapium,WD
Sapium rotundifolium,Ô²Ò¶ÎÚèê,4,6,7,10,Euphorbiaceae,Sapium,WD
Sapium sebiferum,ÎÚèê,4,8,8,12,Euphorbiaceae,Sapium,WD
Sarcandra glabra,²İÉºº÷,6,6,8,10,Chloranthaceae,Sarcandra,WD
Sarcococca hookeriana,ÓğÂöÒ°ÉÈ»¨,NA,NA,NA,NA,Buxaceae,Sarcococca,WD
Sarcococca longipetiolata,³¤Ò¶±úÒ°ÉÈ»¨,9,9,12,12,Buxaceae,Sarcococca,WD
Sarcococca ruscifolia,Ò°ÉÈ»¨,10,2,10,2,Buxaceae,Sarcococca,WD
Sarcopyramis bodinieri,ÈâËë²İ,5,7,10,12,Melastomataceae,Sarcopyramis,CB
Sarcopyramis nepalensis,ÖîÍ·ºì,8,10,9,12,Melastomataceae,Sarcopyramis,CB
Sarcosperma arboreum,´óÈâÊµÊ÷,9,4,3,6,Sapotaceae,Sarcosperma,WD
Sarcosperma kachinense,ÈŞÃ«ÈâÊµÊ÷,10,2,NA,NA,Sapotaceae,Sarcosperma,WD
Sargentodoxa cuneata,´óÑªÌÙ,4,5,6,9,Lardizabalaceae,Sargentodoxa,WD
Saruma henryi,ÂíÌãÏã,4,7,NA,NA,Aristolochiaceae,Saruma,CB
Sasa tomentosa,ÈŞÃ«³àÖñ,NA,NA,4,5,Poaceae,Sasa,WD
Sassafras tzumu,éßÄ¾,3,4,5,9,Lauraceae,Sassafras,WD
Satyrium ciliatum,ÔµÃ«Äñ×ãÀ¼,8,10,8,10,Orchidaceae,Satyrium,CB
Satyrium nepalense,Äñ×ãÀ¼,9,12,NA,NA,Orchidaceae,Satyrium,CB
Saurauia napaulensis,Äá²´¶ûË®¶«¸ç,7,12,7,12,Actinidiaceae,Saurauia,WD
Saurauia thyrsiflora,¾Û×¶Ë®¶«¸ç,5,12,5,12,Actinidiaceae,Saurauia,WD
Saurauia tristyla,Ë®¶«¸ç,3,12,3,12,Actinidiaceae,Saurauia,WD
Saurauia yunnanensis,ÔÆÄÏË®¶«¸ç,4,11,4,11,Actinidiaceae,Saurauia,WD
Sauropus androgynus,ÊØ¹¬Ä¾,4,7,7,12,Euphorbiaceae,Sauropus,WD
Sauropus garrettii,²ÔÒ¶ÊØ¹¬Ä¾,4,8,8,11,Euphorbiaceae,Sauropus,WD
Saururus chinensis,Èı°×²İ,4,6,6,7,Saururaceae,Saururus,CB
Saussurea chetchozensis,´óÆº·çÃ«¾Õ,10,10,10,10,Asteraceae,Saussurea,CB
Saussurea chingiana,±§¾¥·çÃ«¾Õ,7,7,7,7,Asteraceae,Saussurea,CB
Saussurea conyzoides,¼ÙÅî·çÃ«¾Õ,7,8,NA,NA,Asteraceae,Saussurea,CB
Saussurea cordifolia,ĞÄÒ¶·çÃ«¾Õ,8,10,8,10,Asteraceae,Saussurea,CB
Saussurea crispa,Ğ¡Í··çÃ«¾Õ,8,10,8,10,Asteraceae,Saussurea,CB
Saussurea deltoidea,Èı½ÇÒ¶·çÃ«¾Õ,5,11,5,11,Asteraceae,Saussurea,CB
Saussurea dolichopoda,³¤¹£·çÃ«¾Õ,7,10,7,10,Asteraceae,Saussurea,CB
Saussurea hemsleyi,ºş±±·çÃ«¾Õ,7,9,7,9,Asteraceae,Saussurea,CB
Saussurea japonica,·çÃ«¾Õ,6,11,6,11,Asteraceae,Saussurea,CB
Saussurea komarnitzkii,Ò¸Í··çÃ«¾Õ,10,10,10,10,Asteraceae,Saussurea,CB
Saussurea pachyneura,¶«¶íÂå·çÃ«¾Õ,8,9,8,9,Asteraceae,Saussurea,CB
Saussurea peduncularis,ÏÔ¹£·çÃ«¾Õ,9,10,9,10,Asteraceae,Saussurea,CB
Saussurea peguensis,Ò¶Í··çÃ«¾Õ,9,10,9,10,Asteraceae,Saussurea,CB
Saussurea rotundifolia,Ô²Ò¶·çÃ«¾Õ,9,9,9,9,Asteraceae,Saussurea,CB
Saxifraga diversifolia,ÒìÒ¶»¢¶ú²İ,8,10,8,10,Saxifragaceae,Saxifraga,CB
Saxifraga mengtzeana,ÃÉ×Ô»¢¶ú²İ,5,10,5,10,Saxifragaceae,Saxifraga,CB
Saxifraga rufescens var. flabellifolia,ÉÈÒ¶»¢¶ú²İ,NA,NA,NA,NA,Saxifragaceae,Saxifraga,CB
Schefflera bodinieri,¶ÌĞò¶ìÕÆ²ñ,11,11,4,4,Araliaceae,Schefflera,WD
Schefflera chinensis,ÖĞ»ª¶ìÕÆ²ñ,11,11,3,4,Araliaceae,Schefflera,WD
Schefflera delavayi,ËëĞò¶ìÕÆ²ñ,10,11,1,1,Araliaceae,Schefflera,WD
Schefflera elliptica,ÃÜÂö¶ìÕÆ²ñ,3,7,2,7,Araliaceae,Schefflera,WD
Schefflera heptaphylla,¶ìÕÆ²ñ,9,12,12,2,Araliaceae,Schefflera,WD
Schefflera hoi,ºìºÓ¶ìÕÆ²ñ,8,8,9,10,Araliaceae,Schefflera,WD
Schefflera minutistellata,ĞÇÃ«Ñ¼½ÅÄ¾,9,9,10,10,Araliaceae,Schefflera,WD
Schefflera pauciflora,ÇòĞò¶ìÕÆ²ñ,5,9,6,12,Araliaceae,Schefflera,WD
Schima argentea,ÒøÄ¾ºÉ,7,8,12,12,Theaceae,Schima,WD
Schima brevipedicellata,¶Ì¹£Ä¾ºÉ,7,8,10,10,Theaceae,Schima,WD
Schima crenata,¶Û³İÄ¾ºÉ,12,2,7,10,Theaceae,Schima,WD
Schima parviflora,Ğ¡»¨Ä¾ºÉ,6,8,10,11,Theaceae,Schima,WD
Schima remotiserrata,Êè³İÄ¾ºÉ,8,9,10,11,Theaceae,Schima,WD
Schima sinensis,»ªÄ¾ºÉ,7,8,10,11,Theaceae,Schima,WD
Schima superba,Ä¾ºÉ,6,8,10,12,Theaceae,Schima,WD
Schima wallichii,ºìÄ¾ºÉ,4,5,11,12,Theaceae,Schima,WD
Schisandra arisanensis subsp. viridis,ÂÌÒ¶ÎåÎ¶×Ó,4,6,6,9,Schisandraceae,Schisandra,WD
Schisandra bicolor,¶şÉ«ÎåÎ¶×Ó,7,7,9,10,Schisandraceae,Schisandra,WD
Schisandra grandiflora,´ó»¨ÎåÎ¶×Ó,4,6,8,9,Schisandraceae,Schisandra,WD
Schisandra henryi,Òí¹£ÎåÎ¶×Ó,5,7,8,9,Schisandraceae,Schisandra,WD
Schisandra henryi subsp. yunnanensis,µáÎåÎ¶×Ó,5,6,7,10,Schisandraceae,Schisandra,WD
Schisandra micrantha,Ğ¡»¨ÎåÎ¶×Ó,5,7,8,9,Schisandraceae,Schisandra,WD
Schisandra propinqua subsp. sinensis,Ìú¹¿É¢,6,8,8,9,Schisandraceae,Schisandra,WD
Schisandra pubescens,Ã«Ò¶ÎåÎ¶×Ó,5,6,7,9,Schisandraceae,Schisandra,WD
Schisandra pubinervis,Ã«ÂöÎåÎ¶×Ó,6,7,7,8,Schisandraceae,Schisandra,WD
Schisandra rubriflora,ºì»¨ÎåÎ¶×Ó,5,6,7,10,Schisandraceae,Schisandra,WD
Schisandra sphenanthera,»ªÖĞÎåÎ¶×Ó,4,7,7,9,Schisandraceae,Schisandra,WD
Schisandra tomentella,ÈáÃ«ÎåÎ¶×Ó,5,5,NA,NA,Schisandraceae,Schisandra,WD
Schizachyrium brevifolium,ÁÑïû²İ,7,12,7,12,Poaceae,Schizachyrium,CB
Schizachyrium delavayi,ºµÃ©,NA,NA,NA,NA,Poaceae,Schizachyrium,CB
Schizocapsa plantaginea,ÁÑ¹ûÊí,NA,NA,NA,NA,Taccaceae,Schizocapsa,CB
Schizopepon dioicus,ºş±±ÁÑ¹Ï,6,10,6,10,Cucurbitaceae,Schizopepon,CB
Schizopepon dioicus var. trichogynus,Ã«ÈïÁÑ¹Ï,NA,NA,NA,NA,Cucurbitaceae,Schizopepon,CB
Schizopepon dioicus var. wilsonii,ËÄ´¨ÁÑ¹Ï,NA,NA,NA,NA,Cucurbitaceae,Schizopepon,CB
Schizophragma elliptifolium,ÍÖÔ²×êµØ·ç,7,7,10,10,Saxifragaceae,Schizophragma,WD
Schizophragma hypoglaucum,°×±³×êµØ·ç,6,7,9,10,Saxifragaceae,Schizophragma,WD
Schizophragma integrifolium,×êµØ·ç,6,7,10,11,Saxifragaceae,Schizophragma,WD
Schizophragma integrifolium var. glaucescens,·ÛÂÌ×êµØ·ç,6,6,10,10,Saxifragaceae,Schizophragma,WD
Schizophragma molle,ÈáÃ«×êµØ·ç,6,7,9,10,Saxifragaceae,Schizophragma,WD
Schnabelia oligophylla,ËÄÀâ²İ,4,5,5,6,Verbenaceae,Schnabelia,CB
Schnabelia tetrodonta,ËÄ³İËÄÀâ²İ,5,5,6,7,Verbenaceae,Schnabelia,CB
Schoenoplectus juncoides,Ó©İş,8,11,8,11,Cyperaceae,Schoenoplectus,CB
Schoenoplectus mucronatus subsp. robustus,Ë®Ã«»¨,5,11,5,11,Cyperaceae,Schoenoplectus,CB
Schoenoplectus tabernaemontani,Ë®´Ğ,6,9,6,9,Cyperaceae,Schoenoplectus,CB
Schoenoplectus wallichii,ÖíÃ«²İ,8,11,8,11,Cyperaceae,Schoenoplectus,CB
Schoenus falcatus,³à¼ıÉ¯,5,7,5,7,Cyperaceae,Schoenus,CB
Schoepfia chinensis,»ªÄÏÇàÆ¤Ä¾,2,4,4,6,Olacaceae,Schoepfia,WD
Schoepfia jasminodora,ÇàÆ¤Ä¾,3,5,4,6,Olacaceae,Schoepfia,WD
Scirpus lushanensis,Â®É½Ë‘²İ,6,7,8,9,Cyperaceae,Scirpus,CB
Scirpus rosthornii,°ÙÇòË‘²İ,5,9,5,9,Cyperaceae,Scirpus,CB
Scirpus ternatanus,°ÙËëË‘²İ,7,8,7,8,Cyperaceae,Scirpus,CB
Scleria biflora,¶ş»¨ÕäÖéÃ©,8,9,8,9,Cyperaceae,Scleria,CB
Scleria hookeriana,ºÚÁÛÕäÖéÃ©,5,7,5,7,Cyperaceae,Scleria,CB
Scleria levis,Ã«¹ûÕäÖéÃ©,6,9,6,9,Cyperaceae,Scleria,CB
Scleria radula,¹â¹ûÕäÖéÃ©,4,8,4,8,Cyperaceae,Scleria,CB
Scleria terrestris,¸ß¸ÑÕäÖéÃ©,5,10,5,10,Cyperaceae,Scleria,CB
Scorzonera albicaulis,»ª±±Ñ»´Ğ,5,9,5,9,Asteraceae,Scorzonera,CB
Scrophularia elatior,¸ßĞş²Î,7,9,9,11,Scrophulariaceae,Scrophularia,CB
